Unique_ID,Email,Date,Time_taken,Time_spent,CURRENT_ROLE,Switched_career?,current_annual_salary,current_Industry,Fav_prog_lang,salary_happy_rating,worklifebal_rating,cowerk_rating,mngmt_rating,growth_rating,learning_rating,difficulty,job_priority,gender,age,home_country,Education,Ethnicity,max_salary,min_salary,avg_salary
62a4098124a2626027394ddc,anonymous,2022-06-10,23:18:00,00:02:12,"Data Analyst",Yes,66000-85000,Healthcare,Python,10,10,10,7,10,10,"Neither easy nor difficult","Better Salary",Male,36,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a40c99575fa3a5ae89de4b,anonymous,2022-06-10,23:31:00,00:02:29,"Data Scientist",Yes,86000-105000,Fmcg,Python,6,5,8,8,7,9,Easy,"Good Work/Life Balance",Male,26,India,"High School","Hispanic or Latino",105000,86000,95500
62a40d86d8c00e9f541afb5e,anonymous,2022-06-10,23:35:00,00:05:15,"Data Analyst",Yes,0-40000,"Market research",R,3,2,6,5,5,6,"Neither easy nor difficult","Good Culture",Female,25,"South Korea",Masters,"Asian or Asian American",40000,0,20000
62a40da3cf255543173132e2,anonymous,2022-06-10,23:36:00,00:02:55,"Data Analyst",Yes,41000-65000,"NGO - Legislation",R,4,6,6,5,5,6,"Neither easy nor difficult","Remote Work",Female,34,"United States",Associates,"White or Caucasian",65000,41000,53000
62a40dfa5d257a28a30eb110,anonymous,2022-06-10,23:37:00,00:02:58,"Data Analyst",Yes,0-40000,Culinary,Python,4,8,8,8,7,8,Difficult,"Remote Work",Male,33,Chile,Bachelors,"Hispanic or Latino",40000,0,20000
62a410b5cec54911e9cb8262,anonymous,2022-06-10,23:49:00,00:02:00,Student/Looking/None,No,41000-65000,Retail,Python,0,4,0,1,4,2,"Very Difficult","Good Work/Life Balance",Male,37,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a41135bc6861bf3177f3d8,anonymous,2022-06-10,23:51:00,00:01:27,"Data Analyst",No,66000-85000,Marketing,Python,5,5,7,6,4,6,"Very Easy","Better Salary",Female,54,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a41964d8c00e9f541b061d,anonymous,2022-06-11,00:00:26,00:01:49,"Data Analyst",No,41000-65000,Education,R,4,7,7,7,2,7,"Neither easy nor difficult","Better Salary",Female,27,"United States",Bachelors,"Hispanic or Latino",65000,41000,53000
62a41968f8d5efcc22f8fd44,anonymous,2022-06-11,00:00:26,00:02:20,"Database Developer",Yes,0-40000,Telecommunication,SQL,2,3,6,6,3,5,Difficult,"Better Salary",Male,24,"United Kingdom",Bachelors,"White or Caucasian",40000,0,20000
62a41e23bc6861bf3177fffb,anonymous,2022-06-11,00:00:46,00:01:41,"Data Analyst",Yes,0-40000,Finance,Python,5,5,5,5,5,10,"Neither easy nor difficult","Better Salary",Male,24,Egypt,Masters,"White or Caucasian",40000,0,20000
62a421cebc6861bf317803f5,anonymous,2022-06-11,01:02:00,00:01:29,Consultant,Yes,0-40000,Consulting,Python,3,4,5,3,2,3,"Neither easy nor difficult","Better Salary",Male,27,Panama,Associates,"White or Caucasian",40000,0,20000
62a42243f8d5efcc22f90c55,anonymous,2022-06-11,01:04:00,00:01:37,Student/Looking/None,No,0-40000,none,Python,0,0,0,0,0,0,"Very Difficult","Remote Work",Male,25,indonesia,Masters,"Asian or Asian American",40000,0,20000
62a424ccd8c00e9f541b114e,anonymous,2022-06-11,01:14:00,00:02:47,"Data Analyst",Yes,0-40000,Tech,Python,1,7,7,7,7,1,Difficult,"Better Salary",Female,28,"United Kingdom",Bachelors,Black,40000,0,20000
62a42527b4da29969c6423f7,anonymous,2022-06-11,01:16:00,00:01:23,"Business Intelligence",No,41000-65000,Education,Python,3,6,5,5,3,4,Easy,"Remote Work",Male,21,"United States",Bachelors,"Asian or Asian American",65000,41000,53000
62a425ec2e54c9003e5467bf,anonymous,2022-06-11,01:19:00,00:01:15,"Data Analyst",Yes,86000-105000,Healthcare,Other,4,4,5,5,4,6,Difficult,"Good Work/Life Balance",Female,28,"United States","High School","White or Caucasian",105000,86000,95500
62a427190a77c1a77f67095c,anonymous,2022-06-11,01:24:00,00:03:20,"Data Analyst",Yes,0-40000,Tech,Python,3,5,5,5,5,2,"Neither easy nor difficult","Remote Work",Male,30,Ghana,Bachelors,Black,40000,0,20000
62a429f0f3072dd892636396,anonymous,2022-06-11,01:36:00,00:02:39,"Data Analyst",No,0-40000,Education,Python,0,10,0,9,5,10,Easy,"Remote Work",Male,24,Angola,Bachelors,Black,40000,0,20000
62a42d6ef8d5efcc22f9178a,anonymous,2022-06-11,01:51:00,00:02:01,"Data Analyst",Yes,0-40000,Healthcare,Python,7,4,6,5,6,6,Difficult,"Remote Work",Male,26,India,"High School",Indian,40000,0,20000
62a43e86f408bae018ee913a,anonymous,2022-06-11,03:04:00,00:04:03,Student/Looking/None,No,0-40000,"Customer support",Python,5,6,6,5,1,3,"Neither easy nor difficult","Good Work/Life Balance",Female,92,India,Bachelors,"Asian or Asian American",40000,0,20000
62a43ed4f8d5efcc22f92d0a,anonymous,2022-06-11,03:05:00,00:02:33,"Data Analyst",Yes,0-40000,Healthcare,Python,1,8,5,1,7,8,"Neither easy nor difficult","Remote Work",Male,28,Nigeria,Masters,Black,40000,0,20000
62a43f43f408bae018ee9281,anonymous,2022-06-11,03:07:00,00:01:34,Student/Looking/None,Yes,0-40000,Education,Python,0,1,2,2,1,1,"Neither easy nor difficult","Better Salary",Female,24,India,Bachelors,"Asian or Asian American",40000,0,20000
62a440ab575fa3a5ae8a1418,anonymous,2022-06-11,03:13:00,00:03:39,"Informatics Specialist",No,41000-65000,Healthcare,Python,7,10,10,10,5,10,Easy,"Better Salary",Male,25,"United States",Bachelors,"Asian or Asian American",65000,41000,53000
62a441e3575fa3a5ae8a1552,anonymous,2022-06-11,03:18:00,00:04:04,"Data Analyst",Yes,41000-65000,Finance,Python,4,5,5,5,6,6,"Neither easy nor difficult","Good Work/Life Balance",Male,42,"United Kingdom",Bachelors,Black,65000,41000,53000
62a446faf8f7561645868c60,anonymous,2022-06-11,03:40:00,00:01:05,"Data Analyst",Yes,0-40000,Tech,Python,2,3,3,3,3,3,Difficult,"Better Salary",Male,21,India,Bachelors,"Asian or Asian American",40000,0,20000
62a448832e54c9003e5491c5,anonymous,2022-06-11,03:47:00,00:02:36,"Data Analyst",No,66000-85000,Healthcare,Python,7,8,9,7,7,6,Easy,"Better Salary",Male,24,"United States",Masters,"White or Caucasian",85000,66000,75500
62a44ae2f8f7561645869335,anonymous,2022-06-11,03:57:00,00:02:32,"Data Analyst",Yes,41000-65000,Healthcare,Python,4,7,6,6,6,7,"Neither easy nor difficult","Better Salary",Female,26,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a44bc7bc6861bf31783829,anonymous,2022-06-11,04:01:00,00:01:16,"Data Analyst",Yes,0-40000,Cosmetics,Python,2,8,8,9,8,10,Difficult,"Better Salary",Male,30,"United Kingdom",Bachelors,"White or Caucasian",40000,0,20000
62a44ea3f408bae018eea62a,anonymous,2022-06-11,04:13:00,00:05:51,"Data Engineer",Yes,86000-105000,"Digital Mar",SQL,6,10,10,10,10,10,"Neither easy nor difficult","Good Culture",Male,27,"United States",Masters,Black,105000,86000,95500
62a4514ff408bae018eea94d,anonymous,2022-06-11,04:24:00,00:02:01,"Data Engineer",Yes,0-40000,Tech,Python,0,4,1,0,1,3,Easy,"Better Salary",Male,28,India,Associates,"Asian or Asian American",40000,0,20000
62a45a140a77c1a77f67469d,anonymous,2022-06-11,05:02:00,00:02:27,"Data Analyst",No,66000-85000,"Real Estate",SQL,6,8,7,7,5,6,Easy,"Better Salary",Female,29,"United Kingdom",Bachelors,"White or Caucasian",85000,66000,75500
62a45c8bf3072dd89263a493,anonymous,2022-06-11,05:12:00,00:02:43,"Data Analyst",No,0-40000,"Home maker",Python,0,0,0,0,0,0,Easy,"Good Work/Life Balance",Female,26,India,"High School","Asian or Asian American",40000,0,20000
62a45f8c0f8c8599d5b09d40,anonymous,2022-06-11,05:25:00,00:02:47,"Data Engineer",Yes,0-40000,Finance,Python,3,3,3,3,3,4,"Neither easy nor difficult","Remote Work",Male,29,Nigeria,Masters,Black,40000,0,20000
62a4604d0a77c1a77f674e29,anonymous,2022-06-11,05:28:00,00:01:51,"Business Analys",No,66000-85000,Finance,None,3,5,7,2,5,7,Easy,"Remote Work",Male,60,"United Kingdom",Bachelors,"White or Caucasian",85000,66000,75500
62a46a66f8d5efcc22f95a7a,anonymous,2022-06-11,06:11:00,00:01:55,"Data Analyst",Yes,0-40000,Healthcare,Python,5,8,8,5,5,6,"Neither easy nor difficult","Better Salary",Male,25,Nigeria,Masters,Black,40000,0,20000
62a46ad7d8c00e9f541b664a,anonymous,2022-06-11,06:13:00,00:03:13,"Finance Analyst",No,0-40000,Construction,R,0,0,1,3,2,1,"Neither easy nor difficult","Good Work/Life Balance",Female,37,Nigeria,Masters,African,40000,0,20000
62a46dbecf25554317319e48,anonymous,2022-06-11,06:26:00,00:01:31,"Data Analyst",Yes,66000-85000,Finance,Python,6,8,3,4,5,1,"Neither easy nor difficult","Better Salary",Female,30,Canada,Masters,"Asian or Asian American",85000,66000,75500
62a475dcf408bae018eed15c,anonymous,2022-06-11,07:00:00,00:04:48,"Data Analyst",Yes,0-40000,Healthcare,Python,0,1,2,1,0,3,"Neither easy nor difficult","Better Salary",Female,27,Nigeria,Bachelors,Black,40000,0,20000
62a477f0b4da29969c64892f,anonymous,2022-06-11,07:09:00,00:01:04,"Data Scientist",Yes,225000,Tech,R,5,6,5,5,6,6,Difficult,"Other (Please Specify):In office work",Male,31,"United States",Bachelors,"White or Caucasian",225000,225000,225000
62a47947cec54911e9cbf6b2,anonymous,2022-06-11,07:15:00,00:02:11,Student/Looking/None,No,0-40000,"I am student.",R,10,10,10,10,10,10,"Neither easy nor difficult","Good Work/Life Balance",Male,24,"United Kingdom",Bachelors,"Asian or Asian American",40000,0,20000
62a47c587dc029e2d66d9782,anonymous,2022-06-11,07:28:00,00:03:11,"Data Analyst",No,0-40000,Finance,MATLAB,0,6,6,6,5,6,"Neither easy nor difficult","Better Salary",Female,20,"United States",Bachelors,Black,40000,0,20000
62a47e3ef3072dd89263c8c0,anonymous,2022-06-11,07:36:00,00:02:30,"Web Developer",No,0-40000,Tech,R,2,1,4,1,1,1,Easy,"Good Work/Life Balance",Male,24,India,Bachelors,"Asian or Asian American",40000,0,20000
62a47e812e54c9003e54d789,anonymous,2022-06-11,07:37:00,00:01:32,Student/Looking/None,Yes,0-40000,Manufacturing,R,3,6,7,6,4,4,"Neither easy nor difficult","Good Work/Life Balance",Male,24,Romania,Bachelors,"White or Caucasian",40000,0,20000
62a47ea87dc029e2d66d9b60,anonymous,2022-06-11,07:38:00,00:01:30,Student/Looking/None,No,0-40000,"Unemployed, trying to switch career",R,0,1,3,0,0,0,"Neither easy nor difficult","Good Work/Life Balance",Male,41,Spain,Bachelors,"Hispanic or Latino",40000,0,20000
62a47f1e0a77c1a77f677174,anonymous,2022-06-11,07:40:00,00:02:12,"Data Analyst",Yes,86000-105000,Tech,R,8,8,8,8,8,8,Difficult,"Better Salary",Male,41,"United States",Bachelors,"White or Caucasian",105000,86000,95500
62a48566b4da29969c64995a,anonymous,2022-06-11,08:07:00,00:01:52,Manager,No,150000-225000,Retail,Python,9,8,9,10,8,10,"Neither easy nor difficult","Good Culture",Male,43,"United States",Bachelors,"White or Caucasian",225000,150000,187500
62a48612d8c00e9f541b86b8,anonymous,2022-06-11,08:09:00,00:01:53,"Data Analyst",No,66000-85000,Healthcare,Python,7,7,8,4,6,9,Easy,"Remote Work",Female,38,"United States",Masters,"White or Caucasian",85000,66000,75500
62a487167dc029e2d66da73e,anonymous,2022-06-11,08:14:00,00:01:53,"Data Analyst",Yes,0-40000,Retail,Python,5,5,5,5,5,6,"Neither easy nor difficult","Better Salary",Female,28,Philippines,Bachelors,"Asian or Asian American",40000,0,20000
62a488197dc029e2d66da8a1,anonymous,2022-06-11,08:18:00,00:01:30,"Data Analyst",Yes,86000-105000,Healthcare,Python,10,8,6,10,7,5,"Neither easy nor difficult","Good Culture",Female,31,Germany,Masters,"Hispanic or Latino",105000,86000,95500
62a48c4c24a262602739e141,anonymous,2022-06-11,08:36:00,00:01:31,"Data Analyst",Yes,86000-105000,Government,SAS,8,7,8,6,7,8,Difficult,"Good Work/Life Balance",Female,28,"United States",Bachelors,"White or Caucasian",105000,86000,95500
62a48cbdf408bae018eeeccf,anonymous,2022-06-11,08:38:00,00:00:55,"Data Analyst",No,41000-65000,Healthcare,C/C++,7,8,9,9,4,9,Easy,"Remote Work",Male,23,"United States",Masters,"Asian or Asian American",65000,41000,53000
62a48d4df8d5efcc22f98308,anonymous,2022-06-11,08:40:00,00:01:47,"Data Analyst",No,41000-65000,Utilities,Python,5,5,4,5,6,6,"Neither easy nor difficult","Better Salary",Male,25,"United Kingdom",PhD,Black,65000,41000,53000
62a48d562e54c9003e54ea2b,anonymous,2022-06-11,08:40:00,00:01:22,"Junior Software Engineer",No,0-40000,Tech,R,2,5,2,8,9,10,Difficult,"Remote Work",Male,26,Poland,Masters,"White or Caucasian",40000,0,20000
62a48da6b4da29969c64a3a5,anonymous,2022-06-11,08:42:00,00:00:47,"Data Scientist",Yes,125000-150000,Finance,Python,9,4,8,7,5,6,Difficult,"Good Work/Life Balance",Male,35,"United States",Bachelors,"White or Caucasian",150000,125000,137500
62a49012f408bae018eef16d,anonymous,2022-06-11,08:52:00,00:01:43,"Data Analyst",Yes,106000-125000,Retail,R,8,9,9,7,8,8,"Neither easy nor difficult","Remote Work",Male,30,Denmark,Bachelors,"White or Caucasian",125000,106000,115500
62a4926ef408bae018eef4ee,anonymous,2022-06-11,09:02:00,00:02:06,"Data Analyst",Yes,0-40000,Telecommunication,Python,0,8,5,5,2,2,Easy,"Better Salary",Male,28,Panama,Bachelors,"Hispanic or Latino",40000,0,20000
62a495d724a262602739ee07,anonymous,2022-06-11,09:17:00,00:02:01,Student/Looking/None,No,0-40000,Tech,Python,0,2,3,3,2,3,Easy,"Good Work/Life Balance",Female,24,Nigeria,Bachelors,Black,40000,0,20000
62a49b3cb4da29969c64b5dc,anonymous,2022-06-11,09:40:00,00:04:32,"Data Analyst",Yes,41000-65000,Tech,Python,8,10,7,5,6,5,"Neither easy nor difficult","Good Culture",Female,34,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a49e087dc029e2d66dc57e,anonymous,2022-06-11,09:52:00,00:01:52,"Data Analyst",Yes,41000-65000,Tech,Python,3,5,4,5,3,6,"Neither easy nor difficult","Good Work/Life Balance",Female,31,Germany,Bachelors,"White or Caucasian",65000,41000,53000
62a49e47b4da29969c64b9f9,anonymous,2022-06-11,09:53:00,00:01:06,"Data Analyst",Yes,0-40000,Tech,Python,0,0,0,0,0,0,Difficult,"Good Work/Life Balance",Male,30,"United Kingdom",Bachelors,"Asian or Asian American",40000,0,20000
62a49e5f24a262602739f9af,anonymous,2022-06-11,09:53:00,00:01:28,"Data Engineer",Yes,86000-105000,Logistics,JavaScript,4,4,1,6,1,5,Difficult,"Better Salary",Male,40,"United Kingdom",Bachelors,"White or Caucasian",105000,86000,95500
62a49fe7b4da29969c64bbe1,anonymous,2022-06-11,10:00:00,00:02:02,"Data Analyst",No,41000-65000,Consulting,R,4,10,10,10,8,6,"Very Difficult","Better Salary",Male,26,"United States",Bachelors,"Hispanic or Latino",65000,41000,53000
62a4a3d4f8d5efcc22f9a051,anonymous,2022-06-11,10:16:00,00:01:00,"Data Analyst",No,125000-150000,Healthcare,R,9,9,6,6,6,7,"Neither easy nor difficult","Good Culture",Male,25,"United States",Masters,"White or Caucasian",150000,125000,137500
62a4abb30f8c8599d5b0fc24,anonymous,2022-06-11,10:50:00,00:03:12,"Data Analyst",No,41000-65000,Finance,R,7,9,8,6,6,9,"Neither easy nor difficult","Good Culture",Male,26,"United States",Masters,Black,65000,41000,53000
62a4afd87dc029e2d66ddb24,anonymous,2022-06-11,11:08:00,00:01:43,"Data Scientist",No,0-40000,Finance,Python,7,7,8,6,6,4,"Neither easy nor difficult","Good Work/Life Balance",Male,26,India,Bachelors,Indian,40000,0,20000
62a4b085cec54911e9cc3afe,anonymous,2022-06-11,11:11:00,00:02:44,Researchers,Yes,0-40000,Finance,Python,3,2,4,2,2,3,Difficult,"Better Salary",Male,23,India,Masters,"Asian or Asian American",40000,0,20000
62a4b23f5d257a28a30f6b8c,anonymous,2022-06-11,11:18:00,00:00:56,"Data Engineer",Yes,106000-125000,Tech,Python,4,4,4,4,5,6,"Neither easy nor difficult","Good Work/Life Balance",Male,25,India,Bachelors,"Asian or Asian American",125000,106000,115500
62a4b29a5d257a28a30f6c63,anonymous,2022-06-11,11:19:00,00:01:11,"Data Analyst",Yes,41000-65000,Healthcare,R,4,5,6,6,5,6,"Neither easy nor difficult","Better Salary",Female,33,"United States",Masters,"White or Caucasian",65000,41000,53000
62a4b2e5f8f75616458712af,anonymous,2022-06-11,11:21:00,00:02:02,"Senior Business Analyst",No,0-40000,Ecommerce,SQL,6,3,3,6,6,4,"Very Easy","Other (Please Specify):Learning new skills",Male,33,India,Bachelors,"Asian or Asian American",40000,0,20000
62a4b6c30a77c1a77f67b54c,anonymous,2022-06-11,11:37:00,00:01:13,"Data Analyst",Yes,86000-105000,Healthcare,R,7,8,7,8,3,4,Easy,"Good Culture",Male,27,"United States",Bachelors,"White or Caucasian",105000,86000,95500
62a4bf07b4da29969c64e4f8,anonymous,2022-06-11,12:12:00,00:01:59,"Data Analyst",Yes,106000-125000,Tech,Python,9,9,9,8,8,9,Difficult,"Remote Work",Female,28,"United States",Bachelors,"Hispanic or Latino",125000,106000,115500
62a4bf3a0a77c1a77f67bef2,anonymous,2022-06-11,12:13:00,00:03:18,"Data Analyst",Yes,66000-85000,Tech,Python,5,6,7,6,6,7,"Very Easy","Better Salary",Male,32,"United States",Bachelors,"Hispanic or Latino",85000,66000,75500
62a4c49a575fa3a5ae8aadf4,anonymous,2022-06-11,12:36:00,00:01:24,"Data Analyst",Yes,0-40000,Tech,Python,2,6,3,6,6,7,"Neither easy nor difficult","Better Salary",Male,35,India,Masters,"Asian or Asian American",40000,0,20000
62a4c57af3072dd8926421ac,anonymous,2022-06-11,12:40:00,00:01:49,"Data Analyst",Yes,86000-105000,"Real Estate",Python,8,9,10,10,9,10,"Neither easy nor difficult","Good Culture",Male,34,"United States",Masters,"Hispanic or Latino",105000,86000,95500
62a4c6060a77c1a77f67c772,anonymous,2022-06-11,12:42:00,00:01:39,"Data Analyst",No,41000-65000,Electronics,Python,9,8,3,5,2,4,Easy,"Better Salary",Male,27,Germany,Bachelors,"White or Caucasian",65000,41000,53000
62a4c7d0f8f7561645872912,anonymous,2022-06-11,12:50:00,00:02:30,"Data Coordinator",Yes,66000-85000,Education,R,4,5,5,3,3,4,Easy,"Good Culture",Female,30,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a4cdfad8c00e9f541bdc6b,anonymous,2022-06-11,13:16:00,00:02:06,"Data Analyst",No,66000-85000,"Logistics and warehousing",Python,8,9,9,9,9,10,"Neither easy nor difficult","Better Salary",Male,34,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a4ce2bbae91e4b8b84f3db,anonymous,2022-06-11,13:17:00,00:02:20,"Student working as a data analyst intern",No,41000-65000,Utilities,Python,3,10,6,5,7,8,"Neither easy nor difficult","Remote Work",Female,22,"United States",Associates,"White or Caucasian",65000,41000,53000
62a4cffeb4da29969c64f6a1,anonymous,2022-06-11,13:25:00,00:01:02,"Data Analyst",Yes,0-40000,Finance,Python,2,2,5,5,2,3,"Very Difficult","Good Work/Life Balance",Female,33,India,Masters,"Asian or Asian American",40000,0,20000
62a4d08bf3072dd892642d2c,anonymous,2022-06-11,13:27:00,00:01:53,"Data Analyst",No,0-40000,Finance,Python,8,9,9,9,9,9,"Neither easy nor difficult","Better Salary",Female,26,India,Masters,"Asian or Asian American",40000,0,20000
62a4d13bbae91e4b8b84f89b,anonymous,2022-06-11,13:30:00,00:01:36,"Data Engineer",Yes,0-40000,Tech,Python,0,5,8,6,5,7,"Neither easy nor difficult","Better Salary",Male,28,Argentina,Masters,"Hispanic or Latino",40000,0,20000
62a4d74c5d257a28a30f97fc,anonymous,2022-06-11,13:56:00,00:05:32,Driver,No,0-40000,"Public transport",Python,2,2,7,4,8,1,Difficult,"Remote Work",Male,42,"United Kingdom",Masters,Black,40000,0,20000
62a4d7f6bae91e4b8b84ffed,anonymous,2022-06-11,13:59:00,00:02:06,"Data Analyst",No,0-40000,Urbanism,R,4,10,2,3,2,3,"Neither easy nor difficult","Better Salary",Male,30,Morocco,"High School",Moroccan,40000,0,20000
62a4d9d4bae91e4b8b8501f1,anonymous,2022-06-11,14:07:00,00:01:22,"Data Scientist",Yes,106000-125000,Tech,SQL,10,9,8,8,9,10,Difficult,"Better Salary",Male,25,"United States",Bachelors,"White or Caucasian",125000,106000,115500
62a4dd63f408bae018ef4e51,anonymous,2022-06-11,14:22:00,00:01:00,"Data Analyst",Yes,41000-65000,Construction,Python,4,6,6,6,5,7,Easy,"Better Salary",Male,32,"United States",Bachelors,Black,65000,41000,53000
62a4e34d7dc029e2d66e10b9,anonymous,2022-06-11,14:47:00,00:01:56,"Data Analyst",No,0-40000,Tech,Python,3,4,5,5,6,6,"Neither easy nor difficult","Better Salary",Male,31,Germany,Masters,"Asian or Asian American",40000,0,20000
62a4e4c90f8c8599d5b13d8f,anonymous,2022-06-11,14:54:00,10:34:43,"Data Analyst",Yes,150000-225000,Education,Python,8,7,5,4,7,7,Easy,"Remote Work",Male,30,UAE,Bachelors,"White or Caucasian",225000,150000,187500
62a4e5aed8c00e9f541bf48c,anonymous,2022-06-11,14:57:00,00:02:26,Student/Looking/None,Yes,0-40000,Reta,Python,0,6,6,2,0,3,"Neither easy nor difficult","Better Salary",Male,23,Canada,Masters,"Asian or Asian American",40000,0,20000
62a4f6eef3072dd892645775,anonymous,2022-06-11,16:11:00,00:02:17,"Data manager",No,66000-85000,Education,R,7,7,6,7,6,6,Easy,"Remote Work",Female,31,"United Kingdom",Masters,"White or Caucasian",85000,66000,75500
62a4fe370f8c8599d5b158c4,anonymous,2022-06-11,16:42:00,00:02:40,"Data Analyst",No,41000-65000,Avia,Python,7,5,9,9,4,9,"Neither easy nor difficult","Good Work/Life Balance",Female,29,Finland,Masters,Black,65000,41000,53000
62a5008c5d257a28a30fbde5,anonymous,2022-06-11,16:52:00,00:02:38,"Data Analyst",Yes,0-40000,Tech,Python,5,4,4,5,7,10,"Neither easy nor difficult","Remote Work",Male,24,Nigeria,Masters,African,40000,0,20000
62a5038acec54911e9cc9526,anonymous,2022-06-11,17:05:00,00:02:38,"GIS Analyst",No,41000-65000,State,Python,2,7,6,5,6,4,"Neither easy nor difficult","Better Salary",Male,36,"United States",Masters,"Asian or Asian American",65000,41000,53000
62a50775f8f756164587677b,anonymous,2022-06-11,17:21:00,00:02:29,"Data Analyst",Yes,41000-65000,"Real Estate",R,4,6,6,6,6,6,Difficult,"Remote Work",Female,32,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a50eddf8d5efcc22fa1a4e,anonymous,2022-06-11,17:53:00,00:03:55,"Business Analyst",Yes,86000-105000,Healthcare,Python,8,9,7,7,7,9,Difficult,"Remote Work",Female,36,"United States",Masters,"White or Caucasian",105000,86000,95500
62a511acbc6861bf3179178a,anonymous,2022-06-11,18:05:00,00:01:53,"Data Engineer",No,106000-125000,Healthcare,SQL,8,6,5,2,3,2,Easy,"Better Salary",Male,30,"United States",Masters,"White or Caucasian",125000,106000,115500
62a5177d18134ddc75d0e9d8,anonymous,2022-06-11,18:30:00,00:05:09,Student/Looking/None,Yes,0-40000,"Looking for job",R,0,2,2,3,3,4,"Neither easy nor difficult","Good Work/Life Balance",Male,42,Sudan,Bachelors,Black,40000,0,20000
62a51aaacec54911e9cca93b,anonymous,2022-06-11,18:43:00,00:03:26,"Data Analyst",Yes,86000-105000,Healthcare,DAX,6,6,6,5,4,4,Easy,"Remote Work",Male,53,Australia,Bachelors,"White or Caucasian",105000,86000,95500
62a51dc6575fa3a5ae8b09f3,anonymous,2022-06-11,18:57:00,00:03:17,"Data Analyst",No,0-40000,Finance,Python,1,7,4,10,10,10,"Neither easy nor difficult","Better Salary",Male,25,Kenya,Masters,Indian,40000,0,20000
62a51fe0575fa3a5ae8b0c06,anonymous,2022-06-11,19:06:00,00:02:21,"Data Analyst",No,0-40000,Healthcare,Python,1,5,4,6,5,6,"Neither easy nor difficult","Better Salary",Male,23,Leba,Associates,"White or Caucasian",40000,0,20000
62a525aff8f75616458784dd,anonymous,2022-06-11,19:30:00,00:03:25,"Data Analyst",Yes,0-40000,Agriculture,Python,2,1,3,3,3,4,Difficult,"Better Salary",Male,36,"Saudi Arabia",Bachelors,Arab,40000,0,20000
62a52725d8c00e9f541c3b4a,anonymous,2022-06-11,19:37:00,00:01:23,"Data Analyst",No,86000-105000,Finance,Python,3,6,4,2,2,3,Difficult,"Other (Please Specify):Challenging / exciting problems",Male,25,"United States",Masters,"Hispanic or Latino",105000,86000,95500
62a5390cb4da29969c655ccc,anonymous,2022-06-11,20:53:00,00:03:19,"Data Engineer",Yes,41000-65000,Tech,Python,4,4,3,4,4,5,"Neither easy nor difficult","Remote Work",Female,35,"United Kingdom","High School","Asian or Asian American",65000,41000,53000
62a53bc0bc6861bf31793947,anonymous,2022-06-11,21:05:00,00:01:19,"Data Analyst",Yes,66000-85000,Sensors,R,3,4,4,5,4,4,"Very Easy","Better Salary",Male,26,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a53c84f3072dd8926495c9,anonymous,2022-06-11,21:08:00,00:01:07,Student/Looking/None,No,0-40000,Tech,Python,2,7,9,7,3,3,Difficult,"Remote Work",Male,22,"United States",Bachelors,"White or Caucasian",40000,0,20000
62a54bccf3072dd89264a13b,anonymous,2022-06-11,22:13:00,00:01:43,"Data Scientist",Yes,86000-105000,Automotive,Python,6,8,10,9,6,8,"Neither easy nor difficult","Better Salary",Male,30,Canada,Masters,"Asian or Asian American",105000,86000,95500
62a54f20d8c00e9f541c5cfa,anonymous,2022-06-11,22:27:00,00:02:37,"Data Analyst",Yes,66000-85000,"Supply Chain",Python,2,8,6,1,8,10,"Neither easy nor difficult","Better Salary",Male,36,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a552e1cf2555431732922d,anonymous,2022-06-11,22:43:00,00:02:25,"Data Analyst",Yes,66000-85000,Healthcare,R,4,4,5,5,4,6,"Neither easy nor difficult","Other (Please Specify):All of the above",Female,30,"United States",Masters,"White or Caucasian",85000,66000,75500
62a557d10f8c8599d5b1a81c,anonymous,2022-06-11,23:04:00,00:01:35,"Data Scientist",Yes,106000-125000,Finance,Python,9,8,10,10,10,10,Difficult,"Remote Work",Male,29,"United States",Masters,"Asian or Asian American",125000,106000,115500
62a55b05f8d5efcc22fa5b65,anonymous,2022-06-11,23:18:00,00:04:47,"Business Intelligence",Yes,66000-85000,"Professional Services",R,8,10,10,7,8,5,Difficult,"Other (Please Specify):Data Maturity",Male,30,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a55fe1f8d5efcc22fa5fe4,anonymous,2022-06-11,23:39:00,00:01:03,"Data Engineer",No,41000-65000,Finance,Python,0,6,6,6,6,6,"Very Easy","Better Salary",Male,24,"United States",Bachelors,Black,65000,41000,53000
62a56bc67dc029e2d66e86c0,anonymous,2022-06-12,00:00:29,00:01:37,"Data Engineer",Yes,225000,Tech,SQL,3,3,4,4,3,5,"Neither easy nor difficult","Better Salary",Male,33,"United States",Masters,"Asian or Asian American",225000,225000,225000
